origins,destinations,path,free_flow_time,cluster
8,10,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 201238718#0 201238718#1 174800513 201201953#0 201201953#2 201201953#4 201201953#10 201201953#12 176550246 201238719#0 170018165#0 170018165#1 170018165#2 170018165#2.175 306240162#0,2.9090326463145093,1
8,10,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -24634417 386687239#1 202092676#0 -136436466 386687242 23166741#0 23166741#2 23166741#5 201201953#0 201201953#2 201201953#4 201201953#10 201201953#12 176550246 201238719#0 170018165#0 170018165#1 170018165#2 170018165#2.175 306240162#0,3.2917376937762595,2
8,10,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 160314345#0 24634411 201201950#1 201201950#2 201201950#3 -24634414#0 23166741#2 23166741#5 201201953#0 201201953#2 201201953#4 201201953#10 201201953#12 176550246 201238719#0 170018165#0 170018165#1 170018165#2 170018165#2.175 306240162#0,3.85074681218244,3
8,15,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 -315392062#4 -24634508 -24634507 24634509#1 -24634506#2,2.392408122356214,0
8,15,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 201238718#0 -201238724 -24634505 -24608845 -160314351#1 -160314351#0 -24634506#2,1.875306249209547,1
8,15,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 201238718#0 -201238724 -24634505 -24608845 -160314351#1 -160314351#0 -24634506#2,2.11446263170495,2
8,15,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -160314345#2 -24634413#0 201201950#3 -24634414#0 23166741#2 23166741#5 -174800513 201201950#0 -24634411 -160314345#0 -315392062#4 -24634508 -24634507 24634509#1 -24634506#2,3.837929210561114,3
8,16,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145012#6 -25145012#5 -25145012#4 -25187896 -25187895#0 28111977#10 -653473568#0 -18813598#8 -18813598#7 -18813598#6 -18813598#1 25122731#0 30482614 30482615#1,2.689268507979145,0
8,16,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 104010354 -164051413 -653473569#5 -653473569#4 -653473569#2 -653473569#1 -653473569#0 -653473568#1 -653473568#0 -18813598#8 -18813598#7 -18813598#6 -18813598#1 25122731#0 30482614 30482615#1,2.547797117407078,1
8,16,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 104010354 -164051413 -653473569#5 -653473569#4 -653473569#2 -22716069#2 -25145012#4 -25187896 -25187895#0 28111977#10 -653473568#0 -18813598#8 -18813598#7 -18813598#6 -18813598#1 25122731#0 30482614 30482615#1,2.8364127364408684,2
8,16,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -160314345#2 -160314345#1 -160314345#0 -160314346#1 24634506#0 24634506#1 24634506#2 -24634509#7 -24634509#0 -22716549#6 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 25145013#1 -233675413#8 -25145011#2 -25145012#5 -25145012#4 -25187896 -25187895#0 -28111977#9 -28111977#8 -28111977#7 -28111977#6 -26642362#0 -25136986 -18813598#6 -18813598#1 25122731#0 30482614 30482615#1,5.118118780989717,3
8,21,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 201238718#0 -201238724,1.6054150817994586,0
8,21,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 315358248#0 315358253#0 315358253#1 315358253#2 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 201238718#0 -201238724,1.908352124146995,1
8,21,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -24634414#1 -24634414#0 23166741#2 23166741#5 -174800513 -201238718#1 -201238724,1.827086788639141,2
8,21,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -24634414#1 -24634414#0 23166741#2 23166741#5 -174800513 201201950#0 -24634411 -160314345#0 201238718#0 -201238724,2.6512181258392484,3
8,32,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 -160314346#1 24634506#0 24634506#1 24634506#2 160314351#0 160314351#1 24608845,1.7123883822787571,0
8,32,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 -24634508 -24634507 24634509#1 160314351#0 160314351#1 24608845,1.596616270698344,1
8,32,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 315358248#0 315358253#0 315358253#1 315358253#2 168702039#1 32999434#0 24693977#0 24693977#1 -24634508 -24634507 24634509#1 160314351#0 160314351#1 24608845,2.138709695541284,2
8,32,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -160314345#2 -160314345#1 -160314345#0 -315392062#4 -24634508 -24634507 24634509#1 160314351#0 160314351#1 24608845,2.485405292426546,3
8,48,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145012#6 -25145012#5 -25145012#4 -25187896 25187895#1 -25145012#1 25187893 28111977#9,1.977921766258699,0
8,48,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145012#6 -25145012#5 -25145012#4 -25145012#3 -25145012#2 -25145012#1 25187893 28111977#9,1.7978281737461002,1
8,48,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 25145013#1 -233675413#8 -25145011#2 -25145012#5 -25145012#4 -25145012#3 -25145012#2 -25145012#1 25187893 28111977#9,2.137892968562515,2
8,48,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 25145013#1 -233675413#8 -25145011#2 -25145011#0 -653473569#2 -22716069#2 -25145012#4 -25187896 25187895#1 -25145012#1 25187893 28111977#9,2.54655627549796,3
8,49,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 24634414#2 24634416 315358253#1 315358253#2 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145012#6 -25145011#0,2.323949810305692,0
8,49,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 104010354 -164051413 -653473569#5 25145013#0 -25145012#6 -25145011#0,1.3850611951043914,1
8,49,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 104010354 -164051413 -653473569#5 25145013#0 25145013#1 -233675413#8 -25145011#2 -25145011#0,1.7251259899208062,2
8,49,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 22716549#0 24634509#0 24634509#1 160314351#0 160314351#1 24608845 24634505 24634510#0 24634510#1 24634510#6 204588664#0 -23436553#2 -23436553#1 -22690205#1 233675413#4 233675413#7 -25145013#1 -25145012#6 -25145011#0,4.508490392831931,3
8,63,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145012#6 -25145012#5 -22716069#1 25145014#0 25145014#1 25145014#2 -25209894#1 -25209894#0 28111977#8 -25187893,2.202245865948971,0
8,63,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145012#6 -25145012#5 -25145012#4 -25187896 25187895#1 -25145012#1 25187893,1.86886249100072,1
8,63,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145013#0 -653473569#4 -653473569#2 -22716069#2 -25145012#4 -25187896 -25187895#0 -28111977#9 -25187893,2.0494099727724056,2
8,63,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 25145013#1 -233675413#8 -25145011#2 -25145012#5 -22716069#1 25145014#0 25145014#1 25145014#2 25145014#3 25145014#4 -26642362#1 28111977#6 28111977#7 28111977#8 -25187893,2.993647639041218,3
8,65,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 24634411,1.3019743246470654,0
8,65,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 160314345#0 24634411,1.217119662839938,1
8,65,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -24634414#4 -24634414#3 24634416 -315358253#0 -315358248#1 -160314345#4 -160314345#3 -160314345#2 -160314345#1 24634411,1.7036658147780352,2
8,65,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -160314345#2 -24634413#0 201201950#3 201201950#4 386687239#0 386687239#1 202092676#0 -136436466 386687242 23166741#0 23166741#2 23166741#5 -174800513 -201238718#1 -201238718#0 160314345#0 24634411,2.87264257754938,3
8,68,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145013#0 -653473569#4 25145011#0 -25145012#5 -25145012#4 -25145012#3,1.6426685865130788,0
8,68,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 104010354 -164051413 -653473569#5 -653473569#4 25145011#0 -25145012#5 -25145012#4 -25145012#3,1.5797096232301415,1
8,68,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145013#0 -653473569#4 -653473569#2 -22716069#2 -25145012#4 -25145012#3,1.6225461963042953,2
8,68,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 201238718#0 -201238724 24634510#0 24634510#1 24634510#6 204588664#0 -23436553#2 -23436553#1 -22690205#1 233675413#4 -25145011#2 -25145012#5 -25145012#4 -25145012#3,4.2503434335442565,3
8,70,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 -315392062#4 -24693977#1 -24693977#0 201089423#0 22716549#0,1.871517793582516,0
8,70,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 22716549#0,0.7889488840892728,1
8,70,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 315358248#0 315358253#0 315358253#1 315358253#2 168702039#1 32999434#0 201089423#0 22716549#0,1.331042308932212,2
8,70,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -160314345#2 24634413#1 24634413#2 37386279 24634414#5 24634414#5.51 32999434#0 201089423#0 22716549#0,1.990928639274284,3
8,78,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 24634414#2 24634414#3 24634414#4 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 -315392062#4 -24693977#1,2.4003929289498376,0
8,78,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 22716549#0 24634509#0 24634507 24634508 -24693977#1,1.804792845864048,1
8,78,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 315358248#0 315358253#0 315358253#1 315358253#2 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 -315392062#4 -24693977#1,2.2221545349601324,2
8,78,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -160314345#2 -24634413#0 201201950#3 -24634414#0 23166741#2 23166741#5 -174800513 201201950#0 -24634411 -160314345#0 -315392062#4 -24693977#1,3.125582198322094,3
8,89,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 201238718#0 -201238724 24634510#0 24634511,2.06659818715103,0
8,89,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 -160314346#1 -160314346#0 24634505 24634510#0 24634511,1.5759031762453002,1
8,89,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 315358248#0 315358253#0 315358253#1 315358253#2 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 -160314346#1 -160314346#0 24634505 24634510#0 24634511,2.1179966010882394,2
8,89,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 -24634508 -24634507 -24634509#0 -22716549#6 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 25145013#1 -233675413#8 -233675413#6 22690205#0 23436553#0 23436553#2 -218647947#1 -24634510#6 -24634510#5 24634511,4.5148853710209575,3
8,95,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -24634414#4 -24634414#3 -24634414#2 -24634414#1 -24634414#0 23166741#2 23166741#5 201201953#0 40888360#0 -22724699#1 -201201945#2 -201201945#1 -201201945#0,2.382947462642365,0
8,95,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 201238718#0 201238718#1 174800513 201201953#0 201201953#2 -173203413#7 -22724699#2 -22724699#1 -201201945#2 -201201945#1 -201201945#0,2.391074586782157,1
8,95,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -24634417 386687239#1 202092676#0 -136436466 386687242 23166741#0 23166741#2 23166741#5 201201953#0 40888360#0 -22724699#1 -201201945#2 -201201945#1 -201201945#0,2.4517144366745987,2
8,95,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 22716549#0 24634509#0 24634507 24634508 315392062#0 -160314346#1 -160314346#0 24634505 201238724 201238718#1 174800513 201201953#0 40888360#0 -22724699#1 -201201945#2 -201201945#1 -201201945#0,3.296333681060617,3
8,96,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -24634414#1 -24634414#0 -40888350 201950247#7 201950247#8 -315358242#2 -315358242#1 -315358242#0 -129379925 -129379918#1,2.3491742125215813,0
8,96,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 -315358251#1 -315358251#0 -315358242#2 -315358242#1 -315358242#0 -129379925 -129379918#1,1.4282105354740886,1
8,96,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -24634417 386687239#1 202092676#0 -136436466 -315358251#1 -315358251#0 -315358242#2 -315358242#1 -315358242#0 -129379925 -129379918#1,1.813122614056422,2
8,96,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -24634413#0 201201950#3 201201950#4 386687239#0 24634417 -160314345#3 24634414#2 24634416 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 -315358251#1 -315358251#0 -315358242#2 -315358242#1 -315358242#0 -129379925 -129379918#1,3.4053937053583136,3
8,97,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -24634414#1 -24634414#0 23166741#2 23166741#5 201201953#0 40888360#0 -22724699#1 201201945#3 201201945#7 201201945#8 201089420#0 315358257#0 315358257#0.43 -315358255#4 -286646456#2 -286646456#0 -224251774#1 -224251774#0 224251776#0 -170018165#3,3.1982848262424675,0
8,97,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 201238718#0 201238718#1 174800513 201201945#0 201201945#1 201201945#2 201201945#3 201201945#7 -40888359 201089420#0 315358257#0 315358257#0.43 -315358255#4 -286646456#2 -286646456#0 -224251774#1 -224251774#0 224251776#0 -170018165#3,2.80562037385244,1
8,97,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -24634417 386687239#1 202092676#0 -136436466 386687242 23166741#0 23166741#2 23166741#5 201201945#0 201201945#1 201201945#2 201201945#3 201201945#7 -40888359 201089420#0 315358257#0 315358257#0.43 -315358255#4 -286646456#2 -286646456#0 -224251774#1 -224251774#0 224251776#0 -170018165#3,3.188325421314189,2
8,97,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 22716549#0 24634509#0 24634507 24634508 315392062#0 201238718#0 201238718#1 201201950#0 201201950#1 201201950#2 201201950#3 -24634414#0 23166741#2 23166741#5 201201945#0 201201945#1 201201945#2 201201945#3 201201945#7 201201945#8 201089420#0 315358257#0 315358257#0.43 -315358255#4 -286646456#2 -286646456#0 -224251774#1 -224251774#0 224251776#0 -170018165#3,4.384742893990804,3
8,98,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 -160314345#1 -160314345#0 201238718#0 -201238724 24634510#0 24634510#1,2.06659818715103,0
8,98,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 -160314346#1 -160314346#0 24634505 24634510#0 24634510#1,1.5759031762453002,1
8,98,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 315358248#0 315358253#0 315358253#1 315358253#2 168702039#1 32999434#0 24693977#0 24693977#1 315392062#0 -160314346#1 -160314346#0 24634505 24634510#0 24634510#1,2.1179966010882394,2
8,98,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -160314345#2 -24634413#0 201201950#3 -24634414#0 23166741#2 23166741#5 -174800513 -201238718#1 -201238724 24634510#0 24634510#1,2.687987938155824,3
8,99,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -37386279 -24634413#2 -24634413#1 160314345#2 -24634414#1 -24634414#0 23166741#2 -26677216#4 -26677216#2 -26677216#1 -54169231#2 -54169231#1 -54169231#0 26677214#4 26677214#5 -26677542#1,2.8358950635689832,0
8,99,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 386687242 23166741#0 23166741#2 -26677216#4 -26677216#2 -26677216#1 -26677216#0 26677214#5 -26677542#1,2.247030720135426,1
8,99,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -24634417 386687239#1 202092676#0 -136436466 386687242 23166741#0 23166741#2 -26677216#4 -26677216#2 -26677216#1 -26677216#0 26677214#5 -26677542#1,2.6319427987177586,2
8,99,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 -24608846#1 -24608846#0 -160314345#5 -160314345#4 -160314345#3 -160314345#2 -24634413#0 201201950#3 -24634414#0 23166741#2 -26677216#4 -26677216#2 -26677216#1 -26677216#0 26677214#5 -26677542#1,2.9755626224571903,3
9,8,-22716069#0 -233675413#1 -233675413#0 -25187891 -25145014#1 -25145014#0 22716069#1 -25145012#4 -25145012#3 -25145012#2 -25145012#1 -25145012#0 25209894#1 25145014#3 25187892 -28111977#6 26642362#1 26642362#2 26642362#3 26642362#4 -201963533#5 -201963533#4 24634517#1 24634517#4 24634517#6 24634517#8 24634517#9 24634517#13,2.3087465799854856,0
9,8,22716069#0 25145014#0 25145014#1 25187891 -136728347#4 -201963533#5 -201963533#4 24634517#1 24634517#4 24634517#6 24634517#8 24634517#9 24634517#13,1.2723302135829135,1
9,8,22716069#0 25145014#0 25145014#1 25187891 -136728347#4 -201963533#5 -201963533#4 24634517#1 24634517#4 24634517#6 24634517#8 24634521#0 218647954 24634521#2 24634517#13,1.9407669544709805,2
9,8,22716069#0 25145014#0 25145014#1 25187891 -136728347#4 -201963533#5 -201963533#4 24634517#1 24634517#4 24634517#6 24634517#8 24634521#0 24634521#1 24634521#2 24634517#13,2.2914863789314124,3
10,5,24634507 24634508 315392062#0 160314345#0 160314345#1 24634413#1 24634413#2 37386279 24634414#5 24634414#5.51 32999110#0 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857516#1 -266565295#5,1.930207518572584,0
10,5,-24634507 24634509#1 -24634506#2 -24634506#1 -24634506#0 160314346#1 -315392062#4 -24693977#1 -24693977#0 -32999434#1 32999110#0 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857516#1 -266565295#5,1.7564573417559968,1
10,5,24634507 24634508 -24693977#1 -24693977#0 -32999434#1 -24634414#5 -24634414#4 -24634414#3 24634416 315358253#1 315358253#2 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857516#1 -266565295#5,1.435069002402977,2
10,5,24634507 24634508 315392062#0 201238718#0 201238718#1 201201950#0 -24634411 160314345#1 -24634413#0 201201950#3 24634414#1 24634414#2 24634416 315358253#1 315358253#2 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857516#1 -266565295#5,3.3461815395704724,3
11,2,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 201201950#0 -24634411 160314345#1 160314345#2 24634414#2 24634414#3 24634414#4 24634414#5 24634414#5.51 32999110#0 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857518#1 32978638#0,3.340939961297694,0
11,2,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 -201238718#1 -201238718#0 -315392062#4 -24693977#1 -24693977#0 -32999434#1 32999110#0 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857518#1 32978638#0,2.854211663066954,1
11,2,128361109#1 128361109#3 128361109#4 201238730 176550249#0 -24634513#6 -24634513#5 -24634510#8 -24634510#6 -138300620#6 176550249#3 176550249#4 -201238718#1 -201238718#0 -315392062#4 -24693977#1 -24693977#0 -32999434#1 32999110#0 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857518#1 32978638#0,4.257747754280375,2
11,2,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 -201238718#1 -201238718#0 160314345#0 160314345#1 -24634413#0 201201950#3 24634414#1 24634414#2 24634416 315358253#1 315358253#2 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857518#1 32978638#0,3.748490152000324,3
11,3,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 201201950#0 -24634411 160314345#1 160314345#2 -24634414#1 201201950#4 386687239#0 386687239#1 202092676#0 386687235,3.010237572350754,0
11,3,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 201201950#0 201201950#1 201201950#2 201201950#3 24634414#1 160314345#3 -24634417 386687239#1 202092676#0 386687235,2.7918854942985107,1
11,3,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 -201238718#1 -201238718#0 160314345#0 160314345#1 160314345#2 -24634414#1 201201950#4 386687239#0 386687239#1 202092676#0 386687235,2.796359479717012,2
11,3,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 138300620#0 -24634510#5 -24634510#0 201238724 -201238718#0 160314345#0 160314345#1 24634413#1 24634413#2 37386279 -24634414#4 -24634414#3 -24634414#2 160314345#3 -24634417 386687239#1 202092676#0 386687235,3.754714974542732,3
11,4,128361109#1 128361109#3 128361109#4 201238719#0 170018165#0 170018165#1 170018165#2 170018165#2.175 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -612075153#1 -612075153#0 399835085#0 399835085#1,1.4412286218788632,1
